722317,"BATON ROUGE RYAN ARPT",LA,-6.0,30.533,-91.150,20
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
08/09/1986,15:00,1084,1329,228,1,9,1,1,9,227,1,13,27500,1,9,100,1,9,27400,1,13,11070,1,18,10,A,7,10,A,7,27.2,A,7,21.1,A,7,69,A,7,1014,A,7,130,A,7,3.1,A,7,16100,A,7,6100,A,7,3.8,E,8,0.155,F,8,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,16:00,890,1329,276,1,9,6,1,9,272,1,13,31900,1,9,500,1,9,31500,1,13,11660,1,18,10,A,7,10,A,7,28.3,A,7,21.1,A,7,65,A,7,1014,A,7,110,A,7,3.1,A,7,16100,A,7,6100,A,7,3.8,E,8,0.155,F,8,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,17:00,648,1329,214,1,9,108,1,9,161,1,13,23700,1,9,11100,1,9,18300,1,13,3970,1,18,9,A,7,8,A,7,29.4,A,7,21.7,A,7,63,A,7,1013,A,7,210,A,7,3.6,A,7,24100,A,7,6100,A,7,3.9,E,8,0.155,F,8,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,18:00,375,1329,122,1,9,61,1,9,105,1,13,13400,1,9,5500,1,9,11900,1,13,2760,1,18,9,A,7,8,A,7,28.9,A,7,21.7,A,7,65,A,7,1013,A,7,160,A,7,2.6,A,7,24100,A,7,7620,A,7,3.9,E,8,0.155,F,8,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,19:00,96,1119,31,1,13,20,1,9,29,1,13,3400,1,13,1200,1,9,3300,1,13,700,1,21,7,A,7,6,A,7,27.8,A,7,22.2,A,7,72,A,7,1013,A,7,150,A,7,2.6,A,7,24100,A,7,7620,A,7,4.1,E,8,0.155,F,8,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,3,A,7,26.7,A,7,22.2,A,7,77,A,7,1013,A,7,130,A,7,1.5,A,7,16100,A,7,77777,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,25.6,A,7,22.8,A,7,85,A,7,1013,A,7,130,A,7,2.1,A,7,16100,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,24.4,A,7,22.8,A,7,91,A,7,1014,A,7,130,A,7,2.1,A,7,16100,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,24.4,A,7,22.8,A,7,91,A,7,1014,A,7,130,A,7,2.1,A,7,16100,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/09/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,24.4,A,7,22.8,A,7,91,A,7,1015,A,7,140,A,7,1.5,A,7,16100,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,23.9,A,7,22.8,A,7,94,A,7,1014,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,23.9,A,7,22.8,A,7,94,A,7,1014,A,7,110,A,7,1.5,A,7,16100,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,23.9,A,7,22.8,A,7,94,A,7,1014,A,7,140,A,7,2.6,A,7,16100,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,24.4,A,7,22.8,A,7,91,A,7,1014,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,23.3,A,7,22.8,A,7,97,A,7,1015,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,06:00,34,676,17,1,13,7,1,9,16,1,13,1800,1,13,400,1,9,1800,1,13,390,1,21,0,A,7,0,A,7,23.3,A,7,22.2,A,7,94,A,7,1015,A,7,100,A,7,1.5,A,7,11300,A,7,77777,A,7,4.1,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,07:00,279,1330,117,1,13,244,1,9,66,1,13,12300,1,13,18700,1,9,8300,1,13,1200,1,21,0,A,7,0,A,7,26.1,A,7,23.9,A,7,88,A,7,1015,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,4.5,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,08:00,558,1330,299,1,9,393,1,9,133,1,13,31600,1,9,38100,1,9,15500,1,13,2620,1,18,2,A,7,2,A,7,28.9,A,7,23.9,A,7,75,A,7,1016,A,7,230,A,7,2.1,A,7,11300,A,7,77777,A,7,4.5,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,09:00,813,1330,521,1,13,529,1,9,197,1,13,55700,1,13,54400,1,9,22400,1,13,4710,1,21,4,A,7,4,A,7,30.0,A,7,23.9,A,7,70,A,7,1016,A,7,250,A,7,3.1,A,7,11300,A,7,77777,A,7,4.5,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,10:00,1024,1330,620,1,13,457,1,9,267,1,13,66500,1,13,47600,1,9,29700,1,13,8840,1,21,5,A,7,5,A,7,30.0,A,7,23.9,A,7,70,A,7,1016,A,7,240,A,7,3.6,A,7,11300,A,7,77777,A,7,4.5,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,11:00,1178,1330,889,1,13,703,1,9,264,1,13,93600,1,13,71200,1,9,30400,1,13,12960,1,21,5,A,7,5,A,7,32.2,A,7,23.3,A,7,59,A,7,1015,A,7,180,A,7,3.6,A,7,16100,A,7,77777,A,7,4.3,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,12:00,1264,1330,937,1,13,676,1,9,292,1,13,98800,1,13,68400,1,9,33600,1,13,21420,1,21,6,A,7,6,A,7,32.2,A,7,22.2,A,7,56,A,7,1014,A,7,230,A,7,3.1,A,7,16100,A,7,910,A,7,4.1,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,13:00,1277,1330,247,1,9,20,1,9,228,1,13,27500,1,9,2000,1,9,25600,1,13,14310,1,18,10,A,7,10,A,7,22.8,A,7,21.1,A,7,90,A,7,1016,A,7,270,A,7,2.6,A,7,6400,A,7,760,A,7,3.8,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,14:00,1214,1330,207,1,9,1,1,9,206,1,13,25600,1,9,100,1,9,25500,1,13,10410,1,18,10,A,7,10,A,7,23.9,A,7,22.8,A,7,94,A,7,1015,A,7,250,A,7,3.1,A,7,11300,A,7,670,A,7,4.2,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,15:00,1082,1330,184,1,9,1,1,9,183,1,13,22500,1,9,100,1,9,22500,1,13,9250,1,18,10,A,7,10,A,7,23.9,A,7,23.3,A,7,97,A,7,1015,A,7,0,A,7,0.0,A,7,9700,A,7,3660,A,7,4.4,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,16:00,887,1330,161,1,9,6,1,9,157,1,13,19400,1,9,400,1,9,19100,1,13,7620,1,18,10,A,7,10,A,7,24.4,A,7,23.3,A,7,94,A,7,1014,A,7,0,A,7,0.0,A,7,11300,A,7,4270,A,7,4.4,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,17:00,645,1330,108,1,9,2,1,9,107,1,13,12800,1,9,100,1,9,12800,1,13,4850,1,18,10,A,7,10,A,7,25.0,A,7,23.9,A,7,94,A,7,1014,A,7,150,A,7,2.6,A,7,11300,A,7,4270,A,7,4.5,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,18:00,372,1330,42,1,9,0,1,9,42,1,13,5000,1,9,0,1,9,5000,1,13,1800,1,18,10,A,7,10,A,7,25.6,A,7,23.3,A,7,88,A,7,1014,A,7,0,A,7,0.0,A,7,11300,A,7,4270,A,7,4.4,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,19:00,93,1119,23,1,13,0,1,9,23,1,13,2600,1,13,0,1,9,2600,1,13,800,1,21,10,A,7,10,A,7,25.0,A,7,23.9,A,7,94,A,7,1014,A,7,130,A,7,3.1,A,7,11300,A,7,6100,A,7,4.5,E,8,0.227,F,8,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,24.4,A,7,23.9,A,7,97,A,7,1015,A,7,10,A,7,1.5,A,7,11300,A,7,6100,A,7,4.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,24.4,A,7,23.9,A,7,97,A,7,1015,A,7,80,A,7,2.1,A,7,3200,A,7,30,A,7,4.5,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,23.9,A,7,23.3,A,7,97,A,7,1016,A,7,90,A,7,2.1,A,7,3200,A,7,30,A,7,4.4,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,23.3,A,7,22.8,A,7,97,A,7,1016,A,7,100,A,7,1.5,A,7,6400,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/10/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,23.3,A,7,22.8,A,7,97,A,7,1016,A,7,70,A,7,2.1,A,7,8000,A,7,77777,A,7,4.2,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,4,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,6,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,70,A,7,1.5,A,7,11300,A,7,3050,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,06:00,33,676,14,1,13,0,1,9,14,1,13,1600,1,13,0,1,9,1600,1,13,490,1,21,10,A,7,10,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,120,A,7,1.5,A,7,11300,A,7,3660,A,7,4.1,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,07:00,277,1330,65,1,13,0,1,9,65,1,13,7300,1,13,0,1,9,7300,1,13,2320,1,21,10,A,7,10,A,7,23.3,A,7,22.8,A,7,97,A,7,1016,A,7,0,A,7,0.0,A,7,11300,A,7,4270,A,7,4.2,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,08:00,556,1330,134,1,9,42,1,9,117,1,13,14800,1,9,4000,1,9,13100,1,13,3550,1,18,9,A,7,9,A,7,25.6,A,7,23.3,A,7,88,A,7,1016,A,7,0,A,7,0.0,A,7,11300,A,7,4270,A,7,4.4,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,09:00,811,1330,275,1,9,119,1,9,202,1,13,30600,1,9,12600,1,9,22900,1,13,5510,1,18,9,A,7,8,A,7,27.8,A,7,23.9,A,7,79,A,7,1016,A,7,0,A,7,0.0,A,7,4800,A,7,4270,A,7,4.5,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,10:00,1023,1330,236,1,9,17,1,9,223,1,13,28300,1,9,1400,1,9,27200,1,13,10730,1,18,10,A,7,10,A,7,27.2,A,7,24.4,A,7,85,A,7,1016,A,7,340,A,7,5.7,A,7,11300,A,7,310,A,7,4.7,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,11:00,1177,1330,269,1,9,11,1,9,260,1,13,32600,1,9,900,1,9,31800,1,13,12550,1,18,10,A,7,10,A,7,23.9,A,7,22.2,A,7,90,A,7,1017,A,7,330,A,7,5.2,A,7,11300,A,7,610,A,7,4.1,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,12:00,1263,1330,190,1,9,8,1,9,183,1,13,23900,1,9,600,1,9,23400,1,13,9450,1,18,10,A,7,10,A,7,23.3,A,7,23.3,A,7,100,A,7,1016,A,7,0,A,7,0.0,A,7,9700,A,7,4270,A,7,4.3,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,13:00,1275,1330,205,1,9,10,1,9,195,1,13,25600,1,9,700,1,9,24900,1,13,10000,1,18,10,A,7,10,A,7,23.9,A,7,22.2,A,7,90,A,7,1016,A,7,220,A,7,4.6,A,7,11300,A,7,4270,A,7,4.1,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,14:00,1213,1330,246,1,9,2,1,9,244,1,13,30000,1,9,200,1,9,29900,1,13,11990,1,18,10,A,7,10,A,7,24.4,A,7,22.8,A,7,91,A,7,1016,A,7,220,A,7,3.1,A,7,11300,A,7,2440,A,7,4.2,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,15:00,1079,1330,181,1,9,4,1,9,178,1,13,22300,1,9,300,1,9,22000,1,13,9030,1,18,10,A,7,10,A,7,24.4,A,7,22.8,A,7,91,A,7,1016,A,7,190,A,7,1.5,A,7,6400,A,7,2440,A,7,4.2,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,16:00,885,1330,252,1,9,5,1,9,249,1,13,29300,1,9,400,1,9,29000,1,13,10920,1,18,10,A,7,10,A,7,24.4,A,7,22.8,A,7,91,A,7,1016,A,7,260,A,7,3.6,A,7,9700,A,7,180,A,7,4.2,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,17:00,642,1330,207,1,9,3,1,9,206,1,13,23400,1,9,300,1,9,23300,1,13,7910,1,18,10,A,7,10,A,7,24.4,A,7,22.8,A,7,91,A,7,1015,A,7,270,A,7,3.6,A,7,11300,A,7,2440,A,7,4.2,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,18:00,368,1330,92,1,9,0,1,9,92,1,13,10400,1,9,0,1,9,10400,1,13,3370,1,18,10,A,7,10,A,7,24.4,A,7,22.8,A,7,91,A,7,1015,A,7,270,A,7,3.6,A,7,11300,A,7,180,A,7,4.2,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,19:00,90,1097,28,1,13,0,1,9,28,1,13,3100,1,13,0,1,9,3100,1,13,930,1,21,10,A,7,10,A,7,23.9,A,7,22.8,A,7,94,A,7,1015,A,7,310,A,7,2.6,A,7,11300,A,7,180,A,7,4.2,E,8,0.173,F,8,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,23.3,A,7,22.2,A,7,94,A,7,1015,A,7,280,A,7,2.1,A,7,11300,A,7,2440,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,7,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,220,A,7,1.5,A,7,11300,A,7,2440,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,340,A,7,2.1,A,7,11300,A,7,77777,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/11/1986,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,22.2,A,7,22.2,A,7,100,A,7,1015,A,7,80,A,7,1.5,A,7,400,A,7,0,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,22.2,A,7,22.2,A,7,100,A,7,1014,A,7,340,A,7,1.5,A,7,400,A,7,0,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,22.2,A,7,22.2,A,7,100,A,7,1014,A,7,40,A,7,2.1,A,7,300,A,7,0,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,22.2,A,7,22.2,A,7,100,A,7,1014,A,7,330,A,7,2.6,A,7,800,A,7,0,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,22.2,A,7,22.2,A,7,100,A,7,1014,A,7,310,A,7,2.1,A,7,2400,A,7,90,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,320,A,7,2.6,A,7,3200,A,7,90,A,7,4.1,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,06:00,31,654,11,1,13,1,1,9,11,1,13,1300,1,13,0,1,9,1300,1,13,400,1,21,9,A,7,7,A,7,22.8,A,7,22.2,A,7,97,A,7,1015,A,7,320,A,7,1.5,A,7,4000,A,7,120,A,7,4.1,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,07:00,274,1330,73,1,13,43,1,9,64,1,13,8000,1,13,3500,1,9,7300,1,13,1660,1,21,9,A,7,8,A,7,23.9,A,7,22.2,A,7,90,A,7,1015,A,7,310,A,7,2.1,A,7,4800,A,7,7620,A,7,4.1,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,08:00,554,1330,287,1,13,304,1,9,160,1,13,30700,1,13,30400,1,9,18000,1,13,3380,1,21,8,A,7,6,A,7,25.0,A,7,22.8,A,7,88,A,7,1015,A,7,20,A,7,3.1,A,7,9700,A,7,7620,A,7,4.2,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,09:00,809,1330,464,1,13,447,1,9,191,1,13,49700,1,13,45900,1,9,21700,1,13,4530,1,21,7,A,7,5,A,7,27.2,A,7,23.3,A,7,79,A,7,1015,A,7,80,A,7,3.6,A,7,11300,A,7,7620,A,7,4.3,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,10:00,1021,1330,609,1,13,529,1,9,201,1,13,64200,1,13,53700,1,9,22900,1,13,6530,1,21,5,A,7,4,A,7,28.3,A,7,22.8,A,7,72,A,7,1015,A,7,100,A,7,4.1,A,7,16100,A,7,77777,A,7,4.2,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,11:00,1176,1330,661,1,13,451,1,9,261,1,13,72500,1,13,47300,1,9,30600,1,13,12940,1,21,7,A,7,5,A,7,29.4,A,7,22.2,A,7,65,A,7,1015,A,7,80,A,7,4.1,A,7,16100,A,7,7620,A,7,4.1,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,12:00,1262,1330,709,1,13,421,1,9,309,1,13,77400,1,13,44100,1,9,35500,1,13,22860,1,21,6,A,7,5,A,7,31.1,A,7,22.2,A,7,59,A,7,1014,A,7,70,A,7,3.1,A,7,16100,A,7,7620,A,7,4.1,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,13:00,1274,1330,821,1,13,539,1,9,303,1,13,89900,1,13,56500,1,9,35600,1,13,24190,1,21,7,A,7,6,A,7,31.7,A,7,21.7,A,7,55,A,7,1014,A,7,350,A,7,2.6,A,7,16100,A,7,7620,A,7,3.9,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,14:00,1211,1330,646,1,13,410,1,9,272,1,13,71000,1,13,43000,1,9,31700,1,13,15490,1,21,6,A,7,6,A,7,32.2,A,7,22.2,A,7,56,A,7,1013,A,7,70,A,7,2.6,A,7,16100,A,7,7620,A,7,4.1,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,15:00,1077,1330,615,1,13,438,1,9,258,1,13,66500,1,13,45800,1,9,29400,1,13,9570,1,21,4,A,7,4,A,7,32.8,A,7,21.7,A,7,52,A,7,1012,A,7,60,A,7,3.6,A,7,16100,A,7,77777,A,7,3.9,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,16:00,882,1330,525,1,13,442,1,9,230,1,13,55800,1,13,45700,1,9,25400,1,13,6010,1,21,4,A,7,4,A,7,32.2,A,7,20.6,A,7,50,A,7,1012,A,7,50,A,7,3.1,A,7,16100,A,7,77777,A,7,3.7,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,17:00,639,1330,295,1,13,322,1,9,139,1,13,31500,1,13,32100,1,9,16100,1,13,2840,1,21,4,A,7,4,A,7,32.2,A,7,20.6,A,7,50,A,7,1012,A,7,30,A,7,3.1,A,7,16100,A,7,77777,A,7,3.7,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,18:00,364,1330,186,1,9,418,1,9,70,1,13,19000,1,9,35700,1,9,9200,1,13,1280,1,18,3,A,7,1,A,7,31.7,A,7,21.7,A,7,55,A,7,1012,A,7,30,A,7,3.1,A,7,16100,A,7,77777,A,7,3.9,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,19:00,87,1075,37,1,13,30,1,9,34,1,13,4000,1,13,1900,1,9,3800,1,13,780,1,21,9,A,7,3,A,7,28.9,A,7,21.7,A,7,65,A,7,1012,A,7,10,A,7,2.6,A,7,11300,A,7,77777,A,7,3.9,E,8,0.144,F,8,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,2,A,7,27.8,A,7,21.7,A,7,69,A,7,1012,A,7,340,A,7,3.1,A,7,11300,A,7,77777,A,7,3.9,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
08/12/1986,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,A,7,26.7,A,7,21.7,A,7,74,A,7,1013,A,7,350,A,7,2.6,A,7,11300,A,7,77777,A,7,4.0,E,8,-9900.000,?,0,-9900.000,?,0,-9900,-9900,?,0
